order_id,customer_id,customer_name,product_id,product_name,product_category,payment_type,qty,price,datetime,country,city,ecommerce_website_name,payment_txn_id,payment_txn_success,failure_reason
6214,857,Danny Stevens,294,Dream,Clothing,Wallet,2,959.88,2023-12-17 20:00,India,Bengaluru,www.flipkart.com,d06ed888,N,Card Expired
6215,581,Eric Strickland,212,Mission,Clothing,Card,10,892.54,2024-05-06 13:23,USA,Chicago,www.flipkart.com,7a8adb42,Y,
6216,613,Mark Moore,222,Agreement,Stationery,UPI,3,159.73,2024-03-15 11:17,Germany,Frankfurt,www.snapdeal.com,7ca85a0c,Y,
6217,432,Matthew Jones,263,Me,Books,Wallet,3,486.08,2024-05-31 15:05,India,Delhi,www.snapdeal.com,ea234c8d,Y,
6218,376,Andrea Hall,215,Good,Toys,UPI,5,844.05,2024-02-29 08:28,UK,Oxford,www.ebay.in,fa95330e,N,Transaction Timeout
6219,432,Kelly Vasquez,272,Break,Toys,UPI,10,468.93,2023-12-19 03:27,Germany,Frankfurt,www.flipkart.com,559d5028,N,Card Expired
6220,693,Katherine Wang,203,New,Electronics,UPI,4,280.91,2024-08-26 05:12,India,Bengaluru,www.amazon.com,307cfb6f,N,Blocked Card
6221,529,Derrick Ingram,299,Better,Toys,Wallet,5,184.02,2023-10-11 17:17,Germany,Munich,www.ebay.in,182f3914,Y,
6222,186,Adam Jones,292,Police,Toys,Card,6,841.25,2024-01-02 12:38,USA,Los Angeles,www.ebay.in,677268fa,Y,
6223,341,Stephanie Boyer,240,Church,Stationery,Card,2,634.3,2024-04-13 18:28,USA,Boston,www.ebay.in,d06b6d7b,Y,
6224,554,Charles Anderson,223,Writer,Stationery,UPI,10,37.92,2024-01-21 16:48,India,Chennai,www.flipkart.com,2d09bf1e,Y,
6225,774,Christopher House,252,History,Electronics,Card,2,677.87,2024-02-15 22:35,USA,Chicago,www.amazon.com,9a0a7909,Y,
6226,110,David Nelson,264,Change,Clothing,UPI,7,486.31,2024-07-13 16:08,India,Kolkata,www.tatacliq.com,a4290760,Y,
6227,790,Adam Davis,269,Hold,Electronics,Internet Banking,5,56.29,2024-07-26 15:02,Germany,Frankfurt,www.snapdeal.com,40adab88,N,Transaction Timeout
6228,469,Jeremy Nguyen,291,Strong,Clothing,UPI,9,34.2,2024-04-22 12:08,India,Chennai,www.flipkart.com,89afdf81,Y,
6229,790,Steven Smith,271,Personal,Clothing,Card,5,203.79,2024-08-22 16:20,India,Chennai,www.ebay.in,2bba28f6,N,Blocked Card
6230,135,Jacob Huber,220,Keep,Toys,UPI,2,55.75,2024-09-02 08:31,Germany,Munich,www.amazon.com,97d3e1b8,N,Card Expired
6231,459,Benjamin Davis,293,Let,Toys,Card,9,145.27,2024-03-08 17:31,India,Chennai,www.tatacliq.com,b4e0c138,N,Blocked Card
6232,958,Katherine Lee,283,Through,Electronics,UPI,1,672.73,2023-11-11 15:27,India,Bengaluru,www.flipkart.com,21f65f35,Y,
6233,453,Kelly Adams,270,Those,Electronics,Internet Banking,7,934.79,2023-12-27 20:47,UK,Manchester,www.ebay.in,9a262d83,Y,
6234,601,Abigail Chapman,258,Box,Toys,Internet Banking,5,59.14,2024-02-29 23:52,India,Mumbai,www.snapdeal.com,596e4bfd,Y,
6235,509,Robin Gonzalez,254,Probably,Books,Internet Banking,2,471.19,2024-06-27 16:30,India,Delhi,www.tatacliq.com,a083f2eb,Y,
6236,289,Jean Garcia,284,Rich,Electronics,Wallet,5,806.0,2024-04-21 05:04,India,Kolkata,www.snapdeal.com,6cf950f1,Y,
6237,116,Alexa Jones,278,Industry,Clothing,Wallet,9,53.63,2024-03-30 16:39,India,Chennai,www.amazon.com,b2464397,N,Card Expired
6238,560,Jennifer Meyer,272,Human,Books,Wallet,8,891.64,2024-02-16 16:40,Germany,Stuttgart,www.amazon.com,9d285ce3,N,Blocked Card
6239,586,Miss Kara Leach,291,Itself,Stationery,UPI,4,901.64,2024-07-15 12:45,USA,Houston,www.tatacliq.com,ed86414b,Y,
6240,339,Anna Martinez,225,Citizen,Stationery,Wallet,6,286.72,2024-03-23 12:05,Germany,Munich,www.flipkart.com,4c9379d2,Y,
6241,972,Jacqueline Blake,266,Career,Stationery,Card,3,911.33,2024-09-08 12:07,India,Bengaluru,www.amazon.com,dfae39d6,N,Transaction Timeout
6242,224,Juan Walker,238,Young,Toys,Wallet,4,711.1,2023-11-09 23:07,UK,London,www.ebay.in,95b60e49,Y,
6243,329,Sean Hamilton,236,Husband,Clothing,Card,4,402.38,2024-01-13 01:52,USA,Boston,www.amazon.com,ed35da93,N,Blocked Card
6244,622,Donald Bailey,227,Myself,Clothing,Wallet,10,995.06,2024-02-07 01:33,USA,Chicago,www.snapdeal.com,dacf64aa,N,Transaction Timeout
6245,661,Jill Kaiser,288,Bank,Clothing,Internet Banking,1,853.43,2024-03-25 14:17,USA,Chicago,www.flipkart.com,a0e81467,Y,
6246,907,Sherry Weeks,221,Say,Books,Internet Banking,2,726.0,2024-06-28 00:37,USA,Los Angeles,www.tatacliq.com,dea288b7,N,Transaction Timeout
6247,487,Jamie Livingston,226,Among,Toys,Internet Banking,4,949.57,2024-04-05 07:32,USA,Houston,www.tatacliq.com,0401feb4,N,Blocked Card
6248,907,William Hayden,267,Decide,Clothing,Wallet,6,417.16,2024-01-10 22:09,USA,New York,www.tatacliq.com,2efaf023,Y,
6249,797,Courtney Sanchez,266,Tonight,Books,Card,7,790.69,2024-01-31 11:27,USA,Chicago,www.ebay.in,6a52a5ff,Y,
6250,640,Helen Holland,253,Citizen,Stationery,Internet Banking,5,435.07,2024-07-15 10:26,India,Delhi,www.flipkart.com,611978b3,Y,
6251,763,Wendy Stewart,288,Environment,Toys,Internet Banking,3,866.86,2023-12-04 16:48,USA,Houston,www.ebay.in,10ccc47e,Y,
6252,482,Susan James,215,Civil,Clothing,UPI,2,880.35,2024-04-12 15:34,UK,London,www.amazon.com,da3765bc,Y,
6253,275,Ann Munoz,286,Nation,Clothing,Internet Banking,5,177.43,2024-05-19 04:46,USA,Houston,www.flipkart.com,a1156148,N,Blocked Card
6254,249,Spencer Torres,241,Sort,Toys,UPI,3,103.33,2024-06-27 09:58,USA,New York,www.flipkart.com,1431a2ee,Y,
6255,158,Tiffany Rowe,208,Himself,Clothing,Card,1,196.92,2024-07-27 15:57,Germany,Berlin,www.amazon.com,1e056dbd,N,Transaction Timeout
6256,616,Tony Freeman,288,Machine,Electronics,Internet Banking,1,474.05,2024-01-09 23:27,USA,Boston,www.ebay.in,dd88096c,N,Blocked Card
6257,894,April Price,295,Which,Toys,Wallet,9,490.33,2023-09-30 18:47,USA,New York,www.ebay.in,2d99cc3b,N,Transaction Timeout
6258,463,Samuel Taylor,200,Ever,Electronics,Internet Banking,8,201.24,2024-07-17 00:22,Germany,Berlin,www.amazon.com,65024e0a,N,Blocked Card
6259,442,Melody Cannon,215,Officer,Clothing,Internet Banking,1,345.9,2024-03-25 02:18,USA,Los Angeles,www.snapdeal.com,017cc98b,Y,
6260,996,Michael Hodge,257,Song,Stationery,UPI,6,764.5,2024-03-29 23:35,Germany,Berlin,www.ebay.in,0ef36933,Y,
6261,217,Kristi Frank,265,Perhaps,Books,Card,9,983.66,2024-09-10 04:32,USA,Los Angeles,www.snapdeal.com,ef42e89c,Y,
6262,525,Richard Franklin,239,Hot,Stationery,Card,5,148.73,2024-01-13 05:14,Germany,Frankfurt,www.flipkart.com,921f53d5,N,Blocked Card
6263,146,Christopher Pugh,279,Care,Toys,Wallet,9,441.87,2023-11-29 14:45,USA,Los Angeles,www.flipkart.com,f3372008,Y,
6264,927,Joseph Hoover,241,Administration,Clothing,Card,8,162.83,2024-03-05 15:49,India,Bengaluru,www.snapdeal.com,18311908,N,Transaction Timeout
6265,681,Sonya Wright,220,Than,Clothing,UPI,6,620.75,2023-12-04 12:07,UK,Oxford,www.flipkart.com,2f3c0f29,N,Transaction Timeout
6266,906,Sarah Livingston,231,Skill,Clothing,UPI,2,471.8,2024-04-18 09:55,UK,Birmingham,www.amazon.com,83179d1a,N,Blocked Card
6267,519,Jasmine Hall,261,Human,Books,Internet Banking,4,433.07,2024-02-05 23:44,Germany,Hamburg,www.amazon.com,2910d03a,Y,
6268,162,Justin Gonzalez,254,Certainly,Clothing,UPI,5,455.45,2024-09-07 13:05,Germany,Frankfurt,www.tatacliq.com,6eb76330,Y,
6269,908,Erica Brown,209,Fill,Clothing,Internet Banking,8,148.75,2024-03-26 06:31,Germany,Munich,www.snapdeal.com,75b9ae2d,Y,
6270,765,Jacob Melendez,288,Society,Books,UPI,1,738.92,2024-05-01 11:55,USA,Boston,www.flipkart.com,5be7a46d,N,Transaction Timeout
6271,566,Rebecca Bates,286,Level,Clothing,Wallet,6,877.47,2024-05-17 20:42,UK,Manchester,www.tatacliq.com,f8947872,Y,
6272,283,Scott Willis,207,Property,Toys,Card,10,170.12,2024-08-08 01:14,Germany,Berlin,www.snapdeal.com,fb786451,Y,
6273,135,Matthew Hartman,299,Build,Toys,Internet Banking,4,241.11,2023-10-15 21:50,India,Chennai,www.tatacliq.com,726d6848,Y,
6274,169,Margaret Olsen,259,Enjoy,Books,UPI,3,212.42,2024-04-30 13:16,India,Delhi,www.amazon.com,71fac2fc,Y,
6275,119,David Chandler,239,Because,Toys,Internet Banking,1,846.45,2024-05-24 11:13,USA,New York,www.ebay.in,2dd37907,Y,
6276,910,Julie White,249,Education,Books,Internet Banking,1,987.77,2024-04-11 06:34,Germany,Hamburg,www.tatacliq.com,bdbe7632,N,Card Expired
6277,864,Jordan Williams,256,Impact,Books,Internet Banking,2,106.59,2024-07-09 19:19,Germany,Berlin,www.tatacliq.com,77c7de08,N,Transaction Timeout
6278,227,Michael Hayden,262,Any,Books,Card,6,682.46,2023-10-14 06:24,Germany,Frankfurt,www.amazon.com,466009cd,N,Card Expired
6279,143,Karen Black,228,Hear,Toys,Wallet,9,440.44,2024-06-16 15:46,USA,Los Angeles,www.flipkart.com,6f7d8896,N,Card Expired
6280,662,Sean Murphy,260,Discuss,Clothing,UPI,8,758.22,2024-08-07 03:03,India,Mumbai,www.ebay.in,a352f7cb,Y,
6281,539,Destiny Morgan,281,Ability,Electronics,Card,10,664.33,2024-08-03 07:17,Germany,Berlin,www.snapdeal.com,ed746ab7,N,Transaction Timeout
6282,616,Denise Braun,210,Cup,Clothing,Card,6,870.25,2024-02-14 20:55,Germany,Hamburg,www.snapdeal.com,09d06ae4,Y,
6283,158,Kelly Lopez,220,Strong,Stationery,Wallet,1,167.02,2024-09-03 20:29,USA,Houston,www.tatacliq.com,3d6369cd,N,Blocked Card
6284,124,Laura Bryan,297,Scene,Clothing,Card,1,287.01,2023-11-11 07:14,Germany,Frankfurt,www.flipkart.com,984e4156,Y,
6285,778,Hunter Cole,299,Well,Electronics,Wallet,10,703.53,2023-12-12 00:01,USA,Chicago,www.snapdeal.com,4ed77f42,N,Card Expired
6286,501,Kelly Taylor,215,Represent,Stationery,UPI,6,956.63,2023-09-27 08:56,UK,London,www.tatacliq.com,cb767f50,Y,
6287,139,Mark Jackson,223,Image,Books,Internet Banking,6,265.07,2024-08-27 06:53,USA,Houston,www.tatacliq.com,fa1da5e8,Y,
6288,608,Anthony Nelson,215,Next,Books,UPI,5,955.14,2024-06-22 02:25,Germany,Munich,www.tatacliq.com,dababd1d,N,Blocked Card
6289,906,Edward Vargas,266,Hundred,Toys,Wallet,10,719.84,2024-03-16 16:31,USA,Houston,www.flipkart.com,6a0f5be8,N,Card Expired
6290,812,William Jackson,232,Onto,Electronics,Card,4,524.41,2024-08-27 18:54,USA,Boston,www.flipkart.com,b857ceeb,Y,
6291,777,Daisy Gutierrez,222,Pretty,Stationery,Card,2,854.12,2024-01-09 06:19,India,Kolkata,www.snapdeal.com,fdaf62a8,N,Card Expired
6292,564,Thomas Lambert,239,Face,Electronics,Wallet,9,673.43,2024-06-02 00:00,USA,Los Angeles,www.snapdeal.com,eadb7365,N,Blocked Card
6293,663,Angela Robinson,209,Serious,Stationery,UPI,7,186.66,2024-08-22 15:07,Germany,Munich,www.amazon.com,e6dc50e0,N,Transaction Timeout
6294,402,Stephanie Kidd,206,Eight,Electronics,Card,2,819.89,2023-11-14 04:00,Germany,Munich,www.amazon.com,7aa2bf5a,N,Card Expired
6295,580,Sheila Armstrong,264,Provide,Clothing,Internet Banking,8,261.59,2023-10-25 23:23,Germany,Stuttgart,www.snapdeal.com,eff73ec4,N,Blocked Card
6296,490,Stephanie Castro,261,Report,Books,Card,9,10.1,2023-10-16 16:42,UK,Birmingham,www.amazon.com,339677b9,N,Blocked Card
6297,257,Zachary Miller,295,With,Toys,Card,1,134.52,2023-12-26 07:12,Germany,Berlin,www.amazon.com,bacafa4d,Y,
6298,230,Steven Murray,214,Two,Books,Card,8,466.88,2024-04-07 15:18,USA,New York,www.tatacliq.com,4f27990d,N,Blocked Card
6299,390,Brianna Meadows,296,While,Clothing,Wallet,6,538.7,2024-09-14 18:38,USA,Los Angeles,www.flipkart.com,dddfacb3,Y,
6300,165,Erik Taylor,291,Simply,Stationery,UPI,9,814.08,2023-12-28 05:51,India,Delhi,www.amazon.com,40b9986d,N,Card Expired
6301,839,Nicole Miller,218,Technology,Electronics,UPI,7,640.02,2024-04-23 07:27,India,Mumbai,www.ebay.in,7c0b776e,Y,
6302,595,Joshua Clayton,228,His,Electronics,Card,5,635.59,2023-12-07 16:33,Germany,Munich,www.ebay.in,d06438b0,N,Transaction Timeout
6303,388,Emily Williams,248,Picture,Books,UPI,4,779.68,2024-03-14 07:59,USA,Chicago,www.amazon.com,c0b3b569,Y,
6304,358,Daniel Brown,251,Thus,Books,Internet Banking,6,349.13,2023-10-10 11:35,UK,Manchester,www.flipkart.com,c9c50eab,Y,
6305,584,Lauren Ramirez,225,Room,Books,Wallet,9,763.84,2023-11-04 18:58,India,Bengaluru,www.tatacliq.com,ad79f22e,Y,
6306,242,Glenda Foster,262,Various,Electronics,Card,6,940.68,2024-06-22 15:06,UK,Birmingham,www.snapdeal.com,5e1e61b9,Y,
6307,788,Jacob Powell,298,Rise,Books,Card,5,95.67,2024-01-12 07:34,USA,New York,www.flipkart.com,709cdc11,N,Card Expired
6308,687,Michelle Moore MD,288,Practice,Books,UPI,9,848.93,2024-08-26 14:19,USA,Chicago,www.snapdeal.com,dac54e85,Y,
6309,727,Timothy Townsend,234,Environmental,Toys,Wallet,7,662.24,2024-07-01 04:16,India,Chennai,www.ebay.in,7392b2f9,Y,
6310,303,Daniel Stokes,295,Soldier,Electronics,Card,5,807.06,2023-12-19 11:30,USA,New York,www.ebay.in,43654cf5,Y,
6311,868,Tom Green,240,Argue,Electronics,Card,5,641.32,2023-11-20 11:25,Germany,Stuttgart,www.amazon.com,aa85174d,N,Transaction Timeout
6312,732,Megan Griffith,259,Fight,Electronics,Internet Banking,4,192.48,2024-04-21 16:18,USA,New York,www.flipkart.com,567a46c1,Y,
6313,484,Daniel Garcia,252,Thing,Books,Internet Banking,9,470.78,2024-01-28 21:21,UK,Manchester,www.ebay.in,81f05b07,N,Transaction Timeout
6314,600,Scott Marshall,214,Themselves,Clothing,UPI,2,25.5,2024-01-18 07:35,UK,Oxford,www.flipkart.com,a3e4e20c,N,Transaction Timeout
6315,519,Jacob Stevens,231,Stand,Clothing,Internet Banking,6,230.02,2024-06-01 08:33,India,Mumbai,www.tatacliq.com,8c045f60,N,Card Expired
6316,888,Maria Bell,203,Star,Stationery,Internet Banking,2,583.39,2024-02-26 21:53,Germany,Hamburg,www.ebay.in,5a49732a,Y,
6317,100,John Miller,279,Population,Stationery,Internet Banking,7,824.34,2024-05-12 22:45,India,Chennai,www.tatacliq.com,3ffd8837,N,Card Expired
6318,194,Cody Harrison,297,Today,Books,Internet Banking,2,536.48,2023-10-29 17:07,Germany,Hamburg,www.flipkart.com,a47933cc,N,Blocked Card
6319,602,Haley Sanchez,232,White,Clothing,UPI,1,703.61,2024-05-04 18:24,USA,Los Angeles,www.tatacliq.com,cabfd295,Y,
6320,377,Christina Romero MD,213,First,Toys,Internet Banking,5,345.75,2024-07-01 11:16,Germany,Munich,www.ebay.in,4443ac80,Y,
6321,194,Peter Kennedy,287,Board,Electronics,UPI,3,762.89,2024-06-24 13:43,UK,Leeds,www.flipkart.com,2fcba0b4,N,Card Expired
6322,906,Sean Young,202,Able,Stationery,Card,2,671.58,2024-08-04 12:21,USA,New York,www.ebay.in,837ae109,N,Blocked Card
6323,101,Kenneth Hines,203,Deep,Books,Card,10,725.5,2023-11-07 00:42,India,Bengaluru,www.tatacliq.com,180b3dc8,N,Blocked Card
6324,373,Mrs. Jennifer Long,239,Price,Electronics,Wallet,2,967.94,2023-12-13 22:44,UK,Oxford,www.snapdeal.com,989a3e65,N,Blocked Card
6325,315,Michelle Diaz,280,Body,Clothing,Internet Banking,10,593.74,2024-06-09 04:39,USA,Houston,www.tatacliq.com,886fb873,Y,
6326,569,Ryan Morgan,223,As,Electronics,Internet Banking,7,29.43,2024-08-14 00:33,Germany,Frankfurt,www.tatacliq.com,c9f3b573,Y,
6327,151,Dwayne Garcia,225,Article,Electronics,Card,10,748.39,2024-08-21 01:44,India,Delhi,www.amazon.com,f8ed1f6c,N,Blocked Card
6328,139,Stephanie Davis,227,West,Clothing,Wallet,6,987.86,2024-07-12 05:57,Germany,Stuttgart,www.ebay.in,92e77a2f,Y,
6329,277,Nathan Bailey,200,Piece,Electronics,UPI,4,708.68,2023-11-11 03:39,Germany,Frankfurt,www.ebay.in,d8ec47e2,N,Transaction Timeout
6330,146,Jennifer Peters,253,Tax,Books,Wallet,8,986.88,2024-06-19 18:45,Germany,Stuttgart,www.tatacliq.com,ce45092d,Y,
6331,152,Dennis Smith,251,Two,Toys,Wallet,9,684.81,2024-03-24 08:18,UK,Leeds,www.flipkart.com,e794375a,N,Blocked Card
6332,831,Thomas Bolton,258,Audience,Toys,Card,4,335.25,2024-03-04 20:56,Germany,Hamburg,www.flipkart.com,4c01bb54,Y,
6333,137,Sarah Scott,266,Ground,Books,Internet Banking,7,44.42,2024-07-03 22:46,UK,London,www.amazon.com,b9169472,N,Blocked Card
6334,621,Mariah Brown,243,Present,Electronics,Internet Banking,7,36.23,2024-08-17 01:52,India,Mumbai,www.flipkart.com,9a470614,Y,
6335,733,Nicholas Ellis MD,210,Born,Books,Internet Banking,4,695.65,2023-10-12 23:48,UK,Birmingham,www.tatacliq.com,d406503c,N,Blocked Card
6336,783,Patrick Mckee,220,Sure,Stationery,Wallet,1,715.5,2024-03-22 15:46,Germany,Berlin,www.tatacliq.com,5bf2789f,Y,
6337,911,Gwendolyn Newton,257,Describe,Books,UPI,8,966.41,2024-09-15 12:26,India,Mumbai,www.amazon.com,54b2566f,N,Card Expired
6338,705,Grace Howard,230,Expert,Electronics,Wallet,1,780.3,2023-11-22 06:00,Germany,Hamburg,www.amazon.com,7cb77419,N,Blocked Card
6339,844,Nathan Lyons,275,Per,Electronics,Card,1,48.77,2024-08-14 07:19,Germany,Munich,www.ebay.in,3f674157,Y,
6340,953,Mrs. Megan Brock,237,Democratic,Toys,Wallet,8,467.7,2024-01-08 21:38,Germany,Hamburg,www.ebay.in,761b5127,Y,
6341,195,Melanie Deleon,233,Party,Clothing,Card,4,402.89,2024-05-15 21:41,India,Chennai,www.tatacliq.com,38941ec9,Y,
6342,790,Patrick Davis,283,Know,Books,Internet Banking,4,39.86,2023-09-30 15:34,UK,Leeds,www.snapdeal.com,bfe3368a,Y,
6343,984,Pamela Roth,261,Student,Electronics,Internet Banking,9,901.51,2023-12-02 14:17,Germany,Munich,www.flipkart.com,59dc5eb7,N,Blocked Card
6344,201,Roy Leon,289,Research,Books,Card,9,200.23,2024-03-11 23:53,USA,New York,www.flipkart.com,53f65b0f,N,Card Expired
6345,466,Samantha Merritt,268,Might,Clothing,Wallet,5,583.44,2024-01-01 19:25,USA,Houston,www.ebay.in,fb14a803,Y,
6346,489,Catherine Rice,264,Itself,Toys,UPI,7,720.12,2024-06-07 00:26,India,Mumbai,www.snapdeal.com,39654c4f,N,Blocked Card
6347,581,Patricia Cox,281,Interesting,Electronics,Wallet,4,150.1,2024-09-11 14:48,Germany,Munich,www.ebay.in,7b0aaed6,N,Transaction Timeout
6348,223,Kimberly Santos,282,Address,Toys,Wallet,10,492.77,2024-02-23 18:15,India,Delhi,www.ebay.in,ba88ab70,N,Transaction Timeout
6349,413,Brian Parrish,227,Sport,Books,Wallet,8,400.93,2024-02-08 02:18,Germany,Hamburg,www.tatacliq.com,107d9a8b,N,Blocked Card
6350,425,Jay Buchanan,277,Best,Toys,Wallet,3,700.4,2024-02-26 18:10,Germany,Berlin,www.ebay.in,fdbf5b37,N,Transaction Timeout
6351,885,Robert Gill,231,Detail,Stationery,Wallet,2,243.94,2023-09-28 21:12,Germany,Frankfurt,www.tatacliq.com,057bbf56,N,Card Expired
6352,568,Robert Roberts,282,Party,Clothing,UPI,3,890.09,2024-02-27 20:12,USA,Boston,www.tatacliq.com,dd96f644,Y,
6353,936,Austin Williams,232,National,Electronics,UPI,1,937.84,2024-07-26 20:08,Germany,Stuttgart,www.snapdeal.com,28ff1357,N,Card Expired
6354,526,Jill Hicks,241,Rock,Electronics,UPI,10,952.3,2023-12-07 04:35,India,Kolkata,www.flipkart.com,f2cb76a3,Y,
6355,893,Betty Carter,277,Owner,Stationery,Card,6,340.38,2024-06-19 17:47,India,Kolkata,www.amazon.com,20d2facd,N,Card Expired
6356,484,Robert Cooper,299,Response,Clothing,Wallet,8,661.72,2023-10-11 17:58,Germany,Berlin,www.flipkart.com,7e9e2794,Y,
6357,713,Nicole Manning,246,Door,Books,Wallet,6,984.01,2024-07-21 18:41,India,Mumbai,www.tatacliq.com,3ca60674,Y,
6358,658,Tony Garcia,209,Coach,Books,Internet Banking,6,395.0,2024-05-28 01:50,UK,Leeds,www.tatacliq.com,9d354fc7,N,Blocked Card
6359,986,Paula Aguirre,259,Mrs,Stationery,UPI,3,289.68,2024-05-19 11:59,USA,Los Angeles,www.tatacliq.com,8e253ff6,N,Transaction Timeout
6360,682,Veronica Pennington,293,Get,Stationery,Internet Banking,4,94.01,2024-03-23 12:29,India,Bengaluru,www.amazon.com,ff1eca19,Y,
6361,666,Shannon Taylor,281,Number,Stationery,Internet Banking,4,167.92,2024-02-13 13:59,UK,Leeds,www.ebay.in,24661ed4,N,Blocked Card
6362,358,Christopher Bolton,226,Road,Stationery,UPI,3,779.26,2024-06-04 09:14,UK,Birmingham,www.flipkart.com,4249b51c,Y,
6363,752,Carrie Schmidt,209,Within,Stationery,Wallet,7,400.45,2023-12-08 15:40,UK,London,www.amazon.com,d5f14c6c,N,Card Expired
6364,207,Shelia Klein,230,Door,Books,UPI,3,422.33,2024-02-14 16:05,UK,Manchester,www.snapdeal.com,5d6282ec,Y,
6365,315,Gail Baker,273,Beat,Toys,UPI,10,495.49,2024-03-05 21:13,India,Delhi,www.flipkart.com,7ee5394f,Y,
6366,617,Jack Johnson,273,Brother,Toys,Wallet,6,890.74,2024-05-30 13:32,Germany,Berlin,www.flipkart.com,c34fdb26,Y,
6367,665,Jonathan Chase,262,Shoulder,Books,Wallet,8,527.84,2024-05-29 19:01,India,Delhi,www.ebay.in,948b965f,N,Transaction Timeout
6368,197,James Butler,235,Hair,Electronics,Wallet,10,31.4,2024-02-12 05:48,India,Chennai,www.flipkart.com,2c2072df,Y,
6369,497,Drew Mcdowell,277,Away,Electronics,UPI,4,451.12,2024-02-07 09:35,Germany,Frankfurt,www.amazon.com,3f873dd4,N,Blocked Card
6370,397,Kara Morris,212,Other,Stationery,UPI,6,762.23,2023-12-21 12:10,UK,Birmingham,www.ebay.in,633957e9,Y,
6371,958,Heather Walker,225,Gun,Stationery,Internet Banking,1,963.42,2024-01-05 09:56,UK,Oxford,www.snapdeal.com,2f2ef30e,Y,
6372,762,Heidi Riddle,241,Husband,Electronics,UPI,8,497.57,2023-10-27 05:26,India,Kolkata,www.snapdeal.com,1835877b,Y,
6373,894,Jason Marshall DDS,265,Continue,Electronics,Card,10,851.04,2023-12-12 23:37,UK,Oxford,www.flipkart.com,baad5bce,N,Transaction Timeout
6374,375,Felicia Castillo,255,Evening,Stationery,UPI,1,423.1,2024-07-19 03:05,India,Delhi,www.flipkart.com,a02772a3,Y,
6375,643,Jill Russell,287,News,Stationery,Card,3,8.86,2024-02-22 10:27,Germany,Berlin,www.amazon.com,8c7b5401,N,Transaction Timeout
6376,450,Barbara Miller,297,News,Clothing,UPI,3,795.76,2024-02-26 20:29,UK,Oxford,www.ebay.in,4bf5c51c,Y,
6377,245,Tiffany White,236,Nor,Books,Card,1,404.53,2024-02-13 01:15,India,Chennai,www.tatacliq.com,1430303b,N,Card Expired
6378,206,Carl Ford,259,Director,Clothing,UPI,5,383.03,2023-09-17 09:13,Germany,Munich,www.flipkart.com,4e02a096,N,Blocked Card
6379,162,Eric Harvey,299,Knowledge,Stationery,Wallet,8,505.95,2024-09-16 07:20,India,Bengaluru,www.ebay.in,6ba979d5,Y,
6380,678,Anthony Hampton,263,Moment,Stationery,Card,1,837.78,2024-08-11 16:34,Germany,Hamburg,www.ebay.in,6477246d,Y,
6381,893,Tracy Jenkins,272,Nation,Books,Wallet,8,797.7,2024-07-12 00:45,UK,London,www.snapdeal.com,5351a1a6,N,Card Expired
6382,213,Shaun Gomez,283,Left,Clothing,Wallet,4,504.07,2024-02-13 13:36,UK,Manchester,www.snapdeal.com,e0233ba4,Y,
6383,329,Elizabeth Graham,229,Himself,Stationery,UPI,8,381.67,2024-01-18 14:11,Germany,Frankfurt,www.snapdeal.com,48da7a2c,Y,
6384,783,Nancy Stewart,288,Yeah,Stationery,Card,10,415.55,2023-12-20 13:15,India,Mumbai,www.amazon.com,5e6a2ce7,N,Transaction Timeout
6385,825,Michael Bauer,258,Media,Clothing,Wallet,8,52.16,2023-09-26 13:41,India,Mumbai,www.amazon.com,60d288e5,Y,
6386,259,Dylan Potts,276,Tell,Clothing,Card,7,938.5,2024-08-27 15:57,Germany,Munich,www.tatacliq.com,267b3463,Y,
6387,170,Donna Wright,231,Moment,Books,Card,10,663.27,2023-10-31 22:47,India,Mumbai,www.tatacliq.com,29806ce8,Y,
6388,737,Deborah Scott,244,Room,Books,UPI,4,62.2,2023-09-21 05:00,Germany,Hamburg,www.ebay.in,61b5ec42,N,Blocked Card
6389,501,Mathew Morales,235,Industry,Books,Card,6,64.3,2024-06-07 16:34,Germany,Berlin,www.snapdeal.com,32f52ed6,Y,
6390,223,Linda Stone,254,Least,Books,UPI,9,528.13,2023-09-28 21:30,UK,Oxford,www.tatacliq.com,f96bee2e,Y,
6391,356,Justin Garrett,245,Try,Electronics,UPI,8,613.31,2023-11-22 20:53,USA,New York,www.ebay.in,32a58454,Y,
6392,609,Brooke Perez,243,Fine,Toys,Internet Banking,1,239.99,2024-08-10 13:33,Germany,Berlin,www.snapdeal.com,c3a04de0,Y,
6393,923,Dawn Nelson,238,Serious,Toys,Internet Banking,10,577.84,2024-04-02 00:10,Germany,Frankfurt,www.amazon.com,4bf7e8f4,N,Transaction Timeout
6394,244,Brian Martin,246,Food,Toys,Card,3,377.91,2024-07-15 02:28,UK,Manchester,www.tatacliq.com,6fc4fc0a,Y,
6395,733,Sharon Reed,292,Challenge,Electronics,Internet Banking,2,647.05,2024-06-24 03:53,USA,Boston,www.snapdeal.com,4554f74d,Y,
6396,500,Joy Olson,240,Join,Books,Card,7,470.26,2023-11-07 06:03,Germany,Berlin,www.tatacliq.com,c5920b97,Y,
6397,592,David Wall,200,Pressure,Toys,UPI,10,593.04,2024-05-17 15:27,Germany,Hamburg,www.amazon.com,a024240a,N,Blocked Card
6398,475,Erin Calhoun,258,Certain,Electronics,Internet Banking,6,403.61,2024-02-10 22:29,USA,Los Angeles,www.amazon.com,b88530c9,Y,
